url,Title,Title_link,US Publisher,Month Read,Month Read,Year Read,Seq,_url_input,Month Published,Year Published,Picked By,Rating,Ratings,Reviews,Pages,Series,
https://swordandlaser.fandom.com/wiki/Book_List,Dawn,https://swordandlaser.fandom.com/wiki/Dawn,Warner Books,Jul '14,Jul,2014,62,https://swordandlaser.fandom.com/wiki/Book_List,May,1987,Poll,4.12,26492,2620,248,Xenogenesis #1,
https://swordandlaser.fandom.com/wiki/Book_List,Promise of Blood,https://swordandlaser.fandom.com/wiki/Promise_of_Blood,Orbit (Hachette),Jun '14,Jun,2014,61,https://swordandlaser.fandom.com/wiki/Book_List,Apr,2013,Poll,4.14,39097,2744,545,Powder Mage #1,
https://swordandlaser.fandom.com/wiki/Book_List,The Martian,https://swordandlaser.fandom.com/wiki/The_Martian,Broadway Books (Random House),May '14,May,2014,60,https://swordandlaser.fandom.com/wiki/Book_List,Sep,2012,Veronica,4.4,775262,71498,369,The Martian #1,
https://swordandlaser.fandom.com/wiki/Book_List,A Dance of Cloaks,https://swordandlaser.fandom.com/wiki/A_Dance_of_Cloaks,Orbit (Hachette),Apr '14,Apr,2014,59,https://swordandlaser.fandom.com/wiki/Book_List,Aug,2010,Kickstarter,3.74,11838,605,386,Shadowdance #1,
https://swordandlaser.fandom.com/wiki/Book_List,The Brand,https://swordandlaser.fandom.com/wiki/The_Brand,CreateSpace Independent Publishing Platform,Apr '14,Apr,2014,59a,https://swordandlaser.fandom.com/wiki/Book_List,Jan,2014,Kickstarter,2.73,30,7,224,,
https://swordandlaser.fandom.com/wiki/Book_List,Altered Carbon,https://swordandlaser.fandom.com/wiki/Altered_Carbon,Del Rey (Random House),Mar '14,Mar,2014,58,https://swordandlaser.fandom.com/wiki/Book_List,Feb,2002,Poll,4.05,83327,5643,526,Takeshi Kovacs #1,
https://swordandlaser.fandom.com/wiki/Book_List,A Wizard of Earthsea,https://swordandlaser.fandom.com/wiki/A_Wizard_of_Earthsea,Parnassus Press (Hachette),Feb '14,Feb,2014,57,https://swordandlaser.fandom.com/wiki/Book_List,Nov,1968,Veronica,3.99,226922,8904,183,Earthsea Cycle #1,
https://swordandlaser.fandom.com/wiki/Book_List,The Einstein Intersection,https://swordandlaser.fandom.com/wiki/The_Einstein_Intersection,Ace Books (Penguin Random House),Jan '14,Jan,2014,56,https://swordandlaser.fandom.com/wiki/Book_List,,1967,Tom,3.57,4253,376,136,,
https://swordandlaser.fandom.com/wiki/Book_List,His Majesty's Dragon,https://swordandlaser.fandom.com/wiki/His_Majesty%27s_Dragon,Del Rey (Penguin Random House),Dec '13,Dec,2013,55a,https://swordandlaser.fandom.com/wiki/Book_List,Jan,2006,Tom,4.05,73868,6177,356,Temeraire #1,
https://swordandlaser.fandom.com/wiki/Book_List,A Natural History of Dragons: A Memoir by Lady Trent,https://swordandlaser.fandom.com/wiki/A_Natural_History_of_Dragons:_A_Memoir_by_Lady_Trent,Tor Books (Macmillan),Dec '13,Dec,2013,55,https://swordandlaser.fandom.com/wiki/Book_List,Feb,2013,Veronica,3.82,22480,3369,334,The Memoirs of Lady Trent #1,
https://swordandlaser.fandom.com/wiki/Book_List,Ancillary Justice,https://swordandlaser.fandom.com/wiki/Ancillary_Justice,Orbit (Hachette),Nov '13,Nov,2013,54,https://swordandlaser.fandom.com/wiki/Book_List,Oct,2013,Tom,3.98,75152,8258,386,Imperial Radch #1,
https://swordandlaser.fandom.com/wiki/Book_List,Boneshaker,https://swordandlaser.fandom.com/wiki/Boneshaker,Tor Books (Macmillan),Oct '13,Oct,2013,53,https://swordandlaser.fandom.com/wiki/Book_List,Jun,2009,Veronica,3.5,30498,4037,416,The Clockwork Century #1,
https://swordandlaser.fandom.com/wiki/Book_List,The Demolished Man,https://swordandlaser.fandom.com/wiki/The_Demolished_Man,Shasta Publishers [1947-1957],Sep '13,Sep,2013,52,https://swordandlaser.fandom.com/wiki/Book_List,Mar,1953,Tom,3.99,27004,1261,250,,
https://swordandlaser.fandom.com/wiki/Book_List,The Curse of Chalion,https://swordandlaser.fandom.com/wiki/The_Curse_of_Chalion,Eos (Harper Collins),Aug '13,Aug,2013,51,https://swordandlaser.fandom.com/wiki/Book_List,Dec,2000,Tom & Veronica,4.15,31113,2194,490,"World of the Five Gods (Publication) #1, World of the Five Gods (Chronological) #2",
https://swordandlaser.fandom.com/wiki/Book_List,Ringworld,https://swordandlaser.fandom.com/wiki/Ringworld,Ballantine Books (Penguin Random House),Jul '13,Jul,2013,50,https://swordandlaser.fandom.com/wiki/Book_List,Oct,1970,Poll,3.96,100490,3356,288,"Ringworld #1, Known Space",
https://swordandlaser.fandom.com/wiki/Book_List,RedShirts,https://swordandlaser.fandom.com/wiki/RedShirts,Tor Books (Macmillan),Jul '13,Jul,2013,49a,https://swordandlaser.fandom.com/wiki/Book_List,Jun,2012,Poll,3.85,82925,9735,320,,
https://swordandlaser.fandom.com/wiki/Book_List,Among Others,https://swordandlaser.fandom.com/wiki/Among_Others,Tor Books (Macmillan),Jun '13,Jun,2013,49,https://swordandlaser.fandom.com/wiki/Book_List,Jan,2011,Veronica,3.69,21409,4115,304,,
https://swordandlaser.fandom.com/wiki/Book_List,Wool,https://swordandlaser.fandom.com/wiki/Wool,Kindle Direct Publishing,May '13,May,2013,48,https://swordandlaser.fandom.com/wiki/Book_List,Jan,2012,Tom,4.23,152383,13436,509,"Silo #1, Wool  #1-5",
https://swordandlaser.fandom.com/wiki/Book_List,Dragonflight,https://swordandlaser.fandom.com/wiki/Dragonflight,Ballantine Books (Penguin Random House),Apr '13,Apr,2013,47,https://swordandlaser.fandom.com/wiki/Book_List,,1968,Veronica,4.09,121279,3202,299,"Dragonriders of Pern #1, Pern  #1, Pern (Chronological Order) #16                  ,                      more",
https://swordandlaser.fandom.com/wiki/Book_List,Downbelow Station,https://swordandlaser.fandom.com/wiki/Downbelow_Station,DAW Books (Penguin Random House),Mar '13,Mar,2013,46,https://swordandlaser.fandom.com/wiki/Book_List,,1981,Tom,3.91,12696,586,526,"The Company Wars #1, Alliance-Union Universe",
https://swordandlaser.fandom.com/wiki/Book_List,Bridge of Birds,https://swordandlaser.fandom.com/wiki/Bridge_of_Birds,St. Martin's Press (Macmillan),Feb '13,Feb,2013,45,https://swordandlaser.fandom.com/wiki/Book_List,Apr,1985,Unclear,4.29,9411,1021,278,The Chronicles of Master Li and Number Ten Ox #1,
https://swordandlaser.fandom.com/wiki/Book_List,Old Man's War,https://swordandlaser.fandom.com/wiki/Old_Man%27s_War,Tor Books (Macmillan),Jan '13,Jan,2013,44,https://swordandlaser.fandom.com/wiki/Book_List,Dec,2005,Tom,4.24,150200,9203,355,Old Man's War #1,
https://swordandlaser.fandom.com/wiki/Book_List,The Hobbit,https://swordandlaser.fandom.com/wiki/The_Hobbit,Houghton Mifflin Harcourt,Dec '12,Dec,2012,43,https://swordandlaser.fandom.com/wiki/Book_List,Sept,1937,Tom & Veronica,4.27,2779018,46353,366,"The Hobbit, Middle-earth Universe ",
https://swordandlaser.fandom.com/wiki/Book_List,The Dirty Streets of Heaven,https://swordandlaser.fandom.com/wiki/The_Dirty_Streets_of_Heaven,DAW Books (Penguin Random House),Nov '12,Nov,2012,42,https://swordandlaser.fandom.com/wiki/Book_List,Sep,2012,Tom & Veronica,3.73,8455,1024,406,Bobby Dollar #1,
https://swordandlaser.fandom.com/wiki/Book_List,Cloud Atlas,https://swordandlaser.fandom.com/wiki/Cloud_Atlas,Penguin Random House,Oct '12,Oct,2012,41,https://swordandlaser.fandom.com/wiki/Book_List,Mar,2004,Tom & Veronica,4.02,207020,18932,509,,
https://swordandlaser.fandom.com/wiki/Book_List,Foundation,https://swordandlaser.fandom.com/wiki/Foundation,Spectra (Penguin Random House),Sep '12,Sep,2012,40,https://swordandlaser.fandom.com/wiki/Book_List,,1951,Tom,4.17,390048,9056,244,"Foundation (Publication Order) #1, Foundation (Chronological Order) #3, Foundation Universe                  ,                      more",
https://swordandlaser.fandom.com/wiki/Book_List,Assassin's Apprentice,https://swordandlaser.fandom.com/wiki/Assassin%27s_Apprentice,Spectra (Penguin Random House),Aug '12,Aug,2012,39,https://swordandlaser.fandom.com/wiki/Book_List,May,1995,Veronica,4.16,222667,9250,460,"The Farseer Trilogy #1, L'Assassin royal #1, Realm of the Elderlings #1, A Saga do Assassino #1                  ,                      more",
https://swordandlaser.fandom.com/wiki/Book_List,Leviathan Wakes,https://swordandlaser.fandom.com/wiki/Leviathan_Wakes,Orbit Books (Hachette),Jul '12,Jul,2012,38,https://swordandlaser.fandom.com/wiki/Book_List,Jun,2011,Poll,4.26,154572,11108,561,"The Expanse #1, The Expanse (Chronological) #1",
https://swordandlaser.fandom.com/wiki/Book_List,Tigana,https://swordandlaser.fandom.com/wiki/Tigana,Penguin Random House,Jun '12,Jun,2012,37,https://swordandlaser.fandom.com/wiki/Book_List,,1990,Poll,4.1,39803,2461,676,,
https://swordandlaser.fandom.com/wiki/Book_List,Hyperion,https://swordandlaser.fandom.com/wiki/Hyperion,Doubleday (Penguin Random House),May '12,May,2012,36,https://swordandlaser.fandom.com/wiki/Book_List,May,1989,Poll,4.24,175509,7931,482,Hyperion Cantos #1,
https://swordandlaser.fandom.com/wiki/Book_List,The Magicians,https://swordandlaser.fandom.com/wiki/The_Magicians,Viking Press (Penguin Random House),Apr '12,Apr,2012,35,https://swordandlaser.fandom.com/wiki/Book_List,Aug,2009,Tom & Veronica,3.51,221249,21847,402,The Magicians #1,
https://swordandlaser.fandom.com/wiki/Book_List,The Lies of Locke Lamora,https://swordandlaser.fandom.com/wiki/The_Lies_of_Locke_Lamora,Spectra (Penguin Random House),Feb '12,Feb,2012,34,https://swordandlaser.fandom.com/wiki/Book_List,Jun,2006,Poll,4.3,203959,13863,499,Gentleman Bastard #1,
https://swordandlaser.fandom.com/wiki/Book_List,Empire State,https://swordandlaser.fandom.com/wiki/Empire_State,Angry Robot (Harper Collins),Jan '12,Jan,2012,33a,https://swordandlaser.fandom.com/wiki/Book_List,Jan,2011,Tom,3.13,2393,419,445,Empire State #1,
https://swordandlaser.fandom.com/wiki/Book_List,Rule 34,https://swordandlaser.fandom.com/wiki/Rule_34,Ace (Penguin Random House),Jan '12,Jan,2012,33,https://swordandlaser.fandom.com/wiki/Book_List,,2011,Tom & Veronica,3.75,7546,683,358,Halting State #2,
https://swordandlaser.fandom.com/wiki/Book_List,1Q84,https://swordandlaser.fandom.com/wiki/1Q84,Knopf (Penguin Random House),Nov '11,Nov,2011,32a,https://swordandlaser.fandom.com/wiki/Book_List,May,2009,Tom & Veronica,3.92,189855,17243,925,1Q84 #1-3,
https://swordandlaser.fandom.com/wiki/Book_List,Elantris,https://swordandlaser.fandom.com/wiki/Elantris,Tor Books (Macmillan),Nov '11,Nov,2011,32,https://swordandlaser.fandom.com/wiki/Book_List,May,2005,Poll,4.18,164132,9946,638,"Elantris #1, The Cosmere",
https://swordandlaser.fandom.com/wiki/Book_List,Reamde,https://swordandlaser.fandom.com/wiki/Reamde,William Morrow (Harper Collins),Oct '11,Oct,2011,31a,https://swordandlaser.fandom.com/wiki/Book_List,Sep,2011,Tom & Veronica,3.97,48986,4888,1044,,
https://swordandlaser.fandom.com/wiki/Book_List,Ready Player One,https://swordandlaser.fandom.com/wiki/Ready_Player_One,Penguin Random House,Oct '11,Oct,2011,31,https://swordandlaser.fandom.com/wiki/Book_List,Aug,2011,Tom,4.27,813276,84944,374,Ready Player One #1,
https://swordandlaser.fandom.com/wiki/Book_List,Flashforward,https://swordandlaser.fandom.com/wiki/Flashforward,Tor Books (Macmillan),Aug '11,Aug,2011,30,https://swordandlaser.fandom.com/wiki/Book_List,,1999,Tom & Veronica,3.61,13120,1425,320,,
https://swordandlaser.fandom.com/wiki/Book_List,Fuzzy Nation,https://swordandlaser.fandom.com/wiki/Fuzzy_Nation,Tor Books (Macmillan),Jul '11,Jul,2011,29a,https://swordandlaser.fandom.com/wiki/Book_List,May,2011,Poll,4.12,24723,2467,303,Fuzzy Sapiens #7,
https://swordandlaser.fandom.com/wiki/Book_List,A Dance With Dragons,https://swordandlaser.fandom.com/wiki/A_Dance_With_Dragons,Spectra (Penguin Random House),Jul '11,Jul,2011,29,https://swordandlaser.fandom.com/wiki/Book_List,Jul,2011,Tom & Veronica,4.33,537367,22014,1125,A Song of Ice and Fire #5,
https://swordandlaser.fandom.com/wiki/Book_List,The Hunger Games,https://swordandlaser.fandom.com/wiki/The_Hunger_Games,Scholastic Press,Jun '11,Jun,2011,28,https://swordandlaser.fandom.com/wiki/Book_List,Sep,2008,Poll,4.33,6152686,168376,374,The Hunger Games #1,
https://swordandlaser.fandom.com/wiki/Book_List,The Hundred Thousand Kingdoms,https://swordandlaser.fandom.com/wiki/The_Hundred_Thousand_Kingdoms,Orbit Books (Hachette),May '11,May,2011,27,https://swordandlaser.fandom.com/wiki/Book_List,Feb,2010,Veronica,3.85,49146,5207,427,Inheritance Trilogy #1,
https://swordandlaser.fandom.com/wiki/Book_List,Blindsight,https://swordandlaser.fandom.com/wiki/Blindsight,Tor Books (Macmillan),Apr '11,Apr,2011,26,https://swordandlaser.fandom.com/wiki/Book_List,Oct,2006,Tom & Veronica,4.01,25088,2255,384,Firefall #1,
https://swordandlaser.fandom.com/wiki/Book_List,Shadow and Claw,https://swordandlaser.fandom.com/wiki/Shadow_and_Claw,Orb Books (Macmillan),Feb '11,Feb,2011,25,https://swordandlaser.fandom.com/wiki/Book_List,Oct,1994,Tom,4.02,15626,1053,413,"The Book of the New Sun #1-2 , Solar Cycle #1-2 omnibus",
https://swordandlaser.fandom.com/wiki/Book_List,Good Omens,https://swordandlaser.fandom.com/wiki/Good_Omens,Workman,Jan '11,Jan,2011,24,https://swordandlaser.fandom.com/wiki/Book_List,May,1990,Poll,4.25,509742,26044,491,,
https://swordandlaser.fandom.com/wiki/Book_List,How to Live Safely in a Science Fictional Universe,https://swordandlaser.fandom.com/wiki/How_to_Live_Safely_in_a_Science_Fictional_Universe,Pantheon (Penguin Random House),Nov '10,Nov,2010,23,https://swordandlaser.fandom.com/wiki/Book_List,Jul,2010,Tom & Veronica,3.39,12880,2252,233,,
https://swordandlaser.fandom.com/wiki/Book_List,The Princess Bride,https://swordandlaser.fandom.com/wiki/The_Princess_Bride,Houghton Mifflin Harcourt,Sep '10,Sep,2010,22,https://swordandlaser.fandom.com/wiki/Book_List,Sep,1973,Veronica,4.26,755892,19556,456,,
https://swordandlaser.fandom.com/wiki/Book_List,The Once and Future King,https://swordandlaser.fandom.com/wiki/The_Once_and_Future_King,Ace (Penguin Random House),Sep '10,Sep,2010,21,https://swordandlaser.fandom.com/wiki/Book_List,,1958,Poll,4.07,93873,3908,639,The Once and Future King #1-4,
https://swordandlaser.fandom.com/wiki/Book_List,The Moon is a Harsh Mistress,https://swordandlaser.fandom.com/wiki/The_Moon_is_a_Harsh_Mistress,Orb Books (Macmillan),Jul '10,Jul,2010,20,https://swordandlaser.fandom.com/wiki/Book_List,Apr,1966,Poll,4.17,104961,3665,288,,
https://swordandlaser.fandom.com/wiki/Book_List,The Blade Itself,https://swordandlaser.fandom.com/wiki/The_Blade_Itself,St. Martin's Press (Macmillan),Jun '10,Jun,2010,19a,https://swordandlaser.fandom.com/wiki/Book_List,May,2006,Poll,4.17,153862,8105,515,"The First Law #1, First Law World #1",
https://swordandlaser.fandom.com/wiki/Book_List,World War Z: An Oral History of the Zombie War,https://swordandlaser.fandom.com/wiki/World_War_Z:_An_Oral_History_of_the_Zombie_War,Crown (Penguin Random House),Jun '10,Jun,2010,19,https://swordandlaser.fandom.com/wiki/Book_List,Sep,2006,Poll,4.01,421606,25019,342,,
https://swordandlaser.fandom.com/wiki/Book_List,Bitter Seeds,https://swordandlaser.fandom.com/wiki/Bitter_Seeds,Tor Books (Macmillan),May '10,May,2010,18,https://swordandlaser.fandom.com/wiki/Book_List,Apr,2010,Tom & Veronica,3.74,6310,818,352,Milkweed Triptych #1,
https://swordandlaser.fandom.com/wiki/Book_List,The Windup Girl,https://swordandlaser.fandom.com/wiki/The_Windup_Girl,Night Shade Books (Perseus Books Group),Mar '10,Mar,2010,17,https://swordandlaser.fandom.com/wiki/Book_List,Sep,2009,Tom & Veronica,3.75,62432,6314,359,The Windup Universe #1,
https://swordandlaser.fandom.com/wiki/Book_List,Down and out in the Magic Kingdom,https://swordandlaser.fandom.com/wiki/Down_and_out_in_the_Magic_Kingdom,Tor Books (Macmillan),Jan '10,Jan,2010,16,https://swordandlaser.fandom.com/wiki/Book_List,Jan,2003,Poll,3.56,11956,1212,208,,
https://swordandlaser.fandom.com/wiki/Book_List,Mists of Avalon,https://swordandlaser.fandom.com/wiki/Mists_of_Avalon,Knopf (Penguin Random House),Oct '09,Oct,2009,15,https://swordandlaser.fandom.com/wiki/Book_List,Dec,1982,Tom & Veronica,4.12,186219,6632,884,"Avalon #1, The Mists of Avalon #1, Les Dames du lac #2, Avalon: Chronological Order #7                  ,                      more",
https://swordandlaser.fandom.com/wiki/Book_List,The Forever War,https://swordandlaser.fandom.com/wiki/The_Forever_War,St. Martin's Press (Macmillan),Aug '09,Aug,2009,14,https://swordandlaser.fandom.com/wiki/Book_List,Dec,1974,Tom,4.15,132238,5753,278,The Forever War #1,
https://swordandlaser.fandom.com/wiki/Book_List,A Game of Thrones,https://swordandlaser.fandom.com/wiki/A_Game_of_Thrones,Spectra (Penguin Random House),Jun '09,Jun,2009,13,https://swordandlaser.fandom.com/wiki/Book_List,Aug,1996,Veronica,4.45,1930843,53543,835,A Song of Ice and Fire #1,
https://swordandlaser.fandom.com/wiki/Book_List,Daemon,https://swordandlaser.fandom.com/wiki/Daemon,Signet (Penguin Random House),Apr '09,Apr,2009,12,https://swordandlaser.fandom.com/wiki/Book_List,Dec,2006,Tom & Veronica,4.16,38581,3064,432,Daemon #1,
https://swordandlaser.fandom.com/wiki/Book_List,Dune,https://swordandlaser.fandom.com/wiki/Dune,Ace (Penguin Random House),Mar '09,Mar,2009,11,https://swordandlaser.fandom.com/wiki/Book_List,Jun,1965,Tom & Veronica,4.23,702103,19998,604,"Dune #1, Имперская серия, Dune Universe #10                  ,                      more",
https://swordandlaser.fandom.com/wiki/Book_List,The Eye of the World,https://swordandlaser.fandom.com/wiki/The_Eye_of_the_World,Tor Books (Macmillan),Jan '09,Jan,2009,10,https://swordandlaser.fandom.com/wiki/Book_List,Jan,1990,Tom & Veronica,4.18,369745,11747,814,The Wheel of Time #1,
https://swordandlaser.fandom.com/wiki/Book_List,Memoirs Found in a Bathtub,https://swordandlaser.fandom.com/wiki/Memoirs_Found_in_a_Bathtub,Mariner Books (Houghton Mifflin Harcourt),Nov '08,Nov,2008,9,https://swordandlaser.fandom.com/wiki/Book_List,,1961,Tom,3.77,2918,221,204,,
https://swordandlaser.fandom.com/wiki/Book_List,Anathem,https://swordandlaser.fandom.com/wiki/Anathem,William Morrow (Harper Collins),Sep '08,Sep,2008,8,https://swordandlaser.fandom.com/wiki/Book_List,Sep,2008,Tom & Veronica,4.19,59660,4790,937,,
https://swordandlaser.fandom.com/wiki/Book_List,Watership Down,https://swordandlaser.fandom.com/wiki/Watership_Down,Scribner (Simon and Schuster),Jul '08,Jul,2008,7,https://swordandlaser.fandom.com/wiki/Book_List,Nov,1972,Veronica,4.06,420493,13261,478,Watership Down #1,
https://swordandlaser.fandom.com/wiki/Book_List,Unshapely Things,https://swordandlaser.fandom.com/wiki/Unshapely_Things,Ace (Penguin Random House),May '08,May,2008,6,https://swordandlaser.fandom.com/wiki/Book_List,Jan,2007,Poll,3.61,4836,273,305,Connor Grey #1,
https://swordandlaser.fandom.com/wiki/Book_List,Childhood's End,https://swordandlaser.fandom.com/wiki/Childhood%27s_End,Ballantine Books (Penguin Random House),Apr '08,Apr,2008,5,https://swordandlaser.fandom.com/wiki/Book_List,Aug,1953,Poll,4.11,123106,5172,224,,
https://swordandlaser.fandom.com/wiki/Book_List,Neuromancer,https://swordandlaser.fandom.com/wiki/Neuromancer,Ace (Penguin Random House),Jan '08,Jan,2008,4,https://swordandlaser.fandom.com/wiki/Book_List,Jul,1984,Poll,3.9,253310,8973,271,Sprawl #1,
https://swordandlaser.fandom.com/wiki/Book_List,American Gods,https://swordandlaser.fandom.com/wiki/American_Gods,William Morrow (Harper Collins),Dec '07,Dec,2007,3,https://swordandlaser.fandom.com/wiki/Book_List,Jun,2001,Poll,4.11,728809,37488,635,American Gods #1,
https://swordandlaser.fandom.com/wiki/Book_List,Ender's Game,https://swordandlaser.fandom.com/wiki/Ender%27s_Game,Tor Books (Macmillan),Nov '07,Nov,2007,2,https://swordandlaser.fandom.com/wiki/Book_List,,1985,Poll,4.3,1090223,42605,324,"Ender’s Saga #1, Enderverse:  Publication Order #1, The Enderverse #6                  ,                      more",
https://swordandlaser.fandom.com/wiki/Book_List,The Golden Compass,https://swordandlaser.fandom.com/wiki/The_Golden_Compass,Scholastic,Oct '07,Oct,2007,1,https://swordandlaser.fandom.com/wiki/Book_List,Jul,1995,Tom & Veronica,3.98,1241182,21306,399,His Dark Materials #1,