url,Title,Title_link,Authors,Authors_link,US Publisher,Month Read,Month Read,Year Read,Seq,_url_input,Month Published,Year Published,Picked By,Author Gender,Author Birth Country,Author Birth Continent
https://swordandlaser.fandom.com/wiki/Book_List,The Name of the Wind,https://swordandlaser.fandom.com/wiki/The_Name_of_the_Wind,Patrick Rothfuss,https://www.goodreads.com/author/show/108424,DAW (Penguin Group),Aug '14,Aug,2014,63,https://swordandlaser.fandom.com/wiki/Book_List,Mar,2007,Veronica,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Dawn,https://swordandlaser.fandom.com/wiki/Dawn,Octavia E. Butler,https://www.goodreads.com/author/show/29535.Octavia_E_Butler,Warner Books,Jul '14,Jul,2014,62,https://swordandlaser.fandom.com/wiki/Book_List,May,1987,Poll,Female,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Promise of Blood,https://swordandlaser.fandom.com/wiki/Promise_of_Blood,Brian McClellan,https://www.goodreads.com/author/show/6524620.Brian_McClellan,Orbit (Hachette),Jun '14,Jun,2014,61,https://swordandlaser.fandom.com/wiki/Book_List,Apr,2013,Poll,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Martian,https://swordandlaser.fandom.com/wiki/The_Martian,Andy Weir,https://www.goodreads.com/author/show/6540057.Andy_Weir,Broadway Books (Random House),May '14,May,2014,60,https://swordandlaser.fandom.com/wiki/Book_List,Sep,2012,Veronica,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,A Dance of Cloaks,https://swordandlaser.fandom.com/wiki/A_Dance_of_Cloaks,David Dalglish,https://www.goodreads.com/author/show/3399559.David_Dalglish,Orbit (Hachette),Apr '14,Apr,2014,59,https://swordandlaser.fandom.com/wiki/Book_List,Aug,2010,Kickstarter,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Brand,https://swordandlaser.fandom.com/wiki/The_Brand,Bryan Alexander Benson,https://www.goodreads.com/author/show/7884330.Bryan_Alexander_Benson,CreateSpace Independent Publishing Platform,Apr '14,Apr,2014,59a,https://swordandlaser.fandom.com/wiki/Book_List,Jan,2014,Kickstarter,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Altered Carbon,https://swordandlaser.fandom.com/wiki/Altered_Carbon,Richard K. Morgan,https://www.goodreads.com/author/show/16496.Richard_K_Morgan,Del Rey (Random House),Mar '14,Mar,2014,58,https://swordandlaser.fandom.com/wiki/Book_List,Feb,2002,Poll,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,A Wizard of Earthsea,https://swordandlaser.fandom.com/wiki/A_Wizard_of_Earthsea,Ursula K. Le Guin,https://www.goodreads.com/author/show/874602.Ursula_K_Le_Guin,Parnassus Press (Hachette),Feb '14,Feb,2014,57,https://swordandlaser.fandom.com/wiki/Book_List,Nov,1968,Veronica,Female,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Einstein Intersection,https://swordandlaser.fandom.com/wiki/The_Einstein_Intersection,Samuel R. Delaney,https://www.goodreads.com/author/show/49111.Samuel_R_Delany,Ace Books (Penguin Random House),Jan '14,Jan,2014,56,https://swordandlaser.fandom.com/wiki/Book_List,,1967,Tom,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,His Majesty's Dragon,https://swordandlaser.fandom.com/wiki/His_Majesty%27s_Dragon,Naomi Novik,https://www.goodreads.com/author/show/8730.Naomi_Novik,Del Rey (Penguin Random House),Dec '13,Dec,2013,55a,https://swordandlaser.fandom.com/wiki/Book_List,Jan,2006,Tom,Female,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,A Natural History of Dragons: A Memoir by Lady Trent,https://swordandlaser.fandom.com/wiki/A_Natural_History_of_Dragons:_A_Memoir_by_Lady_Trent,Marie Brennan,https://www.goodreads.com/author/show/105839.Marie_Brennan,Tor Books (Macmillan),Dec '13,Dec,2013,55,https://swordandlaser.fandom.com/wiki/Book_List,Feb,2013,Veronica,Female,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Ancillary Justice,https://swordandlaser.fandom.com/wiki/Ancillary_Justice,Ann Leckie,https://www.goodreads.com/author/show/3365457.Ann_Leckie,Orbit (Hachette),Nov '13,Nov,2013,54,https://swordandlaser.fandom.com/wiki/Book_List,Oct,2013,Tom,Female,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Boneshaker,https://swordandlaser.fandom.com/wiki/Boneshaker,Cherie Priest,http://www.goodreads.com/author/show/221253.Cherie_Priest,Tor Books (Macmillan),Oct '13,Oct,2013,53,https://swordandlaser.fandom.com/wiki/Book_List,Jun,2009,Veronica,Female,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Demolished Man,https://swordandlaser.fandom.com/wiki/The_Demolished_Man,Alfred Bester,http://www.goodreads.com/author/show/10992.Alfred_Bester,Shasta Publishers [1947-1957],Sep '13,Sep,2013,52,https://swordandlaser.fandom.com/wiki/Book_List,Mar,1953,Tom,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Curse of Chalion,https://swordandlaser.fandom.com/wiki/The_Curse_of_Chalion,Lois McMaster Bujold,http://www.goodreads.com/author/show/16094.Lois_McMaster_Bujold,Eos (Harper Collins),Aug '13,Aug,2013,51,https://swordandlaser.fandom.com/wiki/Book_List,Dec,2000,Tom & Veronica,Female,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Ringworld,https://swordandlaser.fandom.com/wiki/Ringworld,Larry Niven,http://www.goodreads.com/author/show/12534.Larry_Niven,Ballantine Books (Penguin Random House),Jul '13,Jul,2013,50,https://swordandlaser.fandom.com/wiki/Book_List,Oct,1970,Poll,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,RedShirts,https://swordandlaser.fandom.com/wiki/RedShirts,John Scalzi,http://www.goodreads.com/author/show/4763.John_Scalzi,Tor Books (Macmillan),Jul '13,Jul,2013,49a,https://swordandlaser.fandom.com/wiki/Book_List,Jun,2012,Poll,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Among Others,https://swordandlaser.fandom.com/wiki/Among_Others,Jo Walton,http://www.goodreads.com/author/show/107170.Jo_Walton,Tor Books (Macmillan),Jun '13,Jun,2013,49,https://swordandlaser.fandom.com/wiki/Book_List,Jan,2011,Veronica,Female,United Kingdom,Europe
https://swordandlaser.fandom.com/wiki/Book_List,Wool,https://swordandlaser.fandom.com/wiki/Wool,Hugh Howey,http://www.goodreads.com/author/show/3064305.Hugh_Howey,Kindle Direct Publishing,May '13,May,2013,48,https://swordandlaser.fandom.com/wiki/Book_List,Jan,2012,Tom,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Dragonflight,https://swordandlaser.fandom.com/wiki/Dragonflight,Anne McCaffrey,http://www.goodreads.com/author/show/26.Anne_McCaffrey,Ballantine Books (Penguin Random House),Apr '13,Apr,2013,47,https://swordandlaser.fandom.com/wiki/Book_List,,1968,Veronica,Female,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Downbelow Station,https://swordandlaser.fandom.com/wiki/Downbelow_Station,C.J. Cherryh,http://www.goodreads.com/author/show/989968.C_J_Cherryh,DAW Books (Penguin Random House),Mar '13,Mar,2013,46,https://swordandlaser.fandom.com/wiki/Book_List,,1981,Tom,Female,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Bridge of Birds,https://swordandlaser.fandom.com/wiki/Bridge_of_Birds,Barry Hughart,http://www.goodreads.com/author/show/9465.Barry_Hughart,St. Martin's Press (Macmillan),Feb '13,Feb,2013,45,https://swordandlaser.fandom.com/wiki/Book_List,Apr,1985,Unclear,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Old Man's War,https://swordandlaser.fandom.com/wiki/Old_Man%27s_War,John Scalzi,http://www.goodreads.com/author/show/4763.John_Scalzi,Tor Books (Macmillan),Jan '13,Jan,2013,44,https://swordandlaser.fandom.com/wiki/Book_List,Dec,2005,Tom,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Hobbit,https://swordandlaser.fandom.com/wiki/The_Hobbit,J.R.R.Tolkien,http://www.goodreads.com/author/show/656983.J_R_R_Tolkien,Houghton Mifflin Harcourt,Dec '12,Dec,2012,43,https://swordandlaser.fandom.com/wiki/Book_List,Sept,1937,Tom & Veronica,Male,South Africa,Africa
https://swordandlaser.fandom.com/wiki/Book_List,The Dirty Streets of Heaven,https://swordandlaser.fandom.com/wiki/The_Dirty_Streets_of_Heaven,Tad Williams,http://www.goodreads.com/author/show/6587.Tad_Williams,DAW Books (Penguin Random House),Nov '12,Nov,2012,42,https://swordandlaser.fandom.com/wiki/Book_List,Sep,2012,Tom & Veronica,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Cloud Atlas,https://swordandlaser.fandom.com/wiki/Cloud_Atlas,David Mitchell,https://www.goodreads.com/author/show/6538289.David_Mitchell,Penguin Random House,Oct '12,Oct,2012,41,https://swordandlaser.fandom.com/wiki/Book_List,Mar,2004,Tom & Veronica,Male,United Kingdom,Europe
https://swordandlaser.fandom.com/wiki/Book_List,Foundation,https://swordandlaser.fandom.com/wiki/Foundation,Isaac Asimov,http://www.goodreads.com/author/show/16667.Isaac_Asimov,Spectra (Penguin Random House),Sep '12,Sep,2012,40,https://swordandlaser.fandom.com/wiki/Book_List,,1951,Tom,Male,Russia,Asia
https://swordandlaser.fandom.com/wiki/Book_List,Assassin's Apprentice,https://swordandlaser.fandom.com/wiki/Assassin%27s_Apprentice,Robin Hobb,http://www.goodreads.com/author/show/25307.Robin_Hobb,Spectra (Penguin Random House),Aug '12,Aug,2012,39,https://swordandlaser.fandom.com/wiki/Book_List,May,1995,Veronica,Female,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Leviathan Wakes,https://swordandlaser.fandom.com/wiki/Leviathan_Wakes,James S.A. Corey,http://www.goodreads.com/author/show/4192148.James_S_A_Corey,Orbit Books (Hachette),Jul '12,Jul,2012,38,https://swordandlaser.fandom.com/wiki/Book_List,Jun,2011,Poll,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Tigana,https://swordandlaser.fandom.com/wiki/Tigana,Guy Gavriel Kay,http://www.goodreads.com/author/show/60177.Guy_Gavriel_Kay,Penguin Random House,Jun '12,Jun,2012,37,https://swordandlaser.fandom.com/wiki/Book_List,,1990,Poll,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Hyperion,https://swordandlaser.fandom.com/wiki/Hyperion,Dan Simmons,http://www.goodreads.com/author/show/2687.Dan_Simmons,Doubleday (Penguin Random House),May '12,May,2012,36,https://swordandlaser.fandom.com/wiki/Book_List,May,1989,Poll,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Magicians,https://swordandlaser.fandom.com/wiki/The_Magicians,Lev Grossman,http://www.goodreads.com/author/show/142270.Lev_Grossman,Viking Press (Penguin Random House),Apr '12,Apr,2012,35,https://swordandlaser.fandom.com/wiki/Book_List,Aug,2009,Tom & Veronica,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Lies of Locke Lamora,https://swordandlaser.fandom.com/wiki/The_Lies_of_Locke_Lamora,Scott Lynch,http://www.goodreads.com/author/show/73149.Scott_Lynch,Spectra (Penguin Random House),Feb '12,Feb,2012,34,https://swordandlaser.fandom.com/wiki/Book_List,Jun,2006,Poll,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Empire State,https://swordandlaser.fandom.com/wiki/Empire_State,Adam Christopher,http://www.goodreads.com/author/show/590743.Adam_Christopher,Angry Robot (Harper Collins),Jan '12,Jan,2012,33a,https://swordandlaser.fandom.com/wiki/Book_List,Jan,2011,Tom,Male,New Zealand,Oceana
https://swordandlaser.fandom.com/wiki/Book_List,Rule 34,https://swordandlaser.fandom.com/wiki/Rule_34,Charles Stross,http://www.goodreads.com/author/show/8794.Charles_Stross,Ace (Penguin Random House),Jan '12,Jan,2012,33,https://swordandlaser.fandom.com/wiki/Book_List,,2011,Tom & Veronica,Male,United Kingdom,Europe
https://swordandlaser.fandom.com/wiki/Book_List,1Q84,https://swordandlaser.fandom.com/wiki/1Q84,Haruki Murakami,http://www.goodreads.com/author/show/3354.Haruki_Murakami,Knopf (Penguin Random House),Nov '11,Nov,2011,32a,https://swordandlaser.fandom.com/wiki/Book_List,May,2009,Tom & Veronica,Male,Japan,Asia
https://swordandlaser.fandom.com/wiki/Book_List,Elantris,https://swordandlaser.fandom.com/wiki/Elantris,Brandon Sanderson,http://www.goodreads.com/author/show/38550.Brandon_Sanderson,Tor Books (Macmillan),Nov '11,Nov,2011,32,https://swordandlaser.fandom.com/wiki/Book_List,May,2005,Poll,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Reamde,https://swordandlaser.fandom.com/wiki/Reamde,Neal Stephenson,http://www.goodreads.com/author/show/545.Neal_Stephenson,William Morrow (Harper Collins),Oct '11,Oct,2011,31a,https://swordandlaser.fandom.com/wiki/Book_List,Sep,2011,Tom & Veronica,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Ready Player One,https://swordandlaser.fandom.com/wiki/Ready_Player_One,Ernest Cline,http://www.goodreads.com/author/show/31712.Ernest_Cline,Penguin Random House,Oct '11,Oct,2011,31,https://swordandlaser.fandom.com/wiki/Book_List,Aug,2011,Tom,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Flashforward,https://swordandlaser.fandom.com/wiki/Flashforward,Robert J. Sawyer,http://www.goodreads.com/author/show/25883.Robert_J_Sawyer,Tor Books (Macmillan),Aug '11,Aug,2011,30,https://swordandlaser.fandom.com/wiki/Book_List,,1999,Tom & Veronica,Male,Canada,North America
https://swordandlaser.fandom.com/wiki/Book_List,Fuzzy Nation,https://swordandlaser.fandom.com/wiki/Fuzzy_Nation,John Scalzi,http://www.goodreads.com/author/show/4763.John_Scalzi,Tor Books (Macmillan),Jul '11,Jul,2011,29a,https://swordandlaser.fandom.com/wiki/Book_List,May,2011,Poll,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,A Dance With Dragons,https://swordandlaser.fandom.com/wiki/A_Dance_With_Dragons,George R. R. Martin,http://www.goodreads.com/author/show/346732.George_R_R_Martin,Spectra (Penguin Random House),Jul '11,Jul,2011,29,https://swordandlaser.fandom.com/wiki/Book_List,Jul,2011,Tom & Veronica,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Hunger Games,https://swordandlaser.fandom.com/wiki/The_Hunger_Games,Suzanne Collins,http://www.goodreads.com/author/show/153394.Suzanne_Collins,Scholastic Press,Jun '11,Jun,2011,28,https://swordandlaser.fandom.com/wiki/Book_List,Sep,2008,Poll,Female,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Hundred Thousand Kingdoms,https://swordandlaser.fandom.com/wiki/The_Hundred_Thousand_Kingdoms,N. K. Jemisin,https://www.goodreads.com/author/show/2917917.N_K_Jemisin,Orbit Books (Hachette),May '11,May,2011,27,https://swordandlaser.fandom.com/wiki/Book_List,Feb,2010,Veronica,Female,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Blindsight,https://swordandlaser.fandom.com/wiki/Blindsight,Peter Watts,http://www.goodreads.com/author/show/27167.Peter_Watts,Tor Books (Macmillan),Apr '11,Apr,2011,26,https://swordandlaser.fandom.com/wiki/Book_List,Oct,2006,Tom & Veronica,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Shadow and Claw,https://swordandlaser.fandom.com/wiki/Shadow_and_Claw,Gene Wolfe,http://www.goodreads.com/author/show/23069.Gene_Wolfe,Orb Books (Macmillan),Feb '11,Feb,2011,25,https://swordandlaser.fandom.com/wiki/Book_List,Oct,1994,Tom,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Good Omens,https://swordandlaser.fandom.com/wiki/Good_Omens,Neil Gaiman; Terry Pratchett,http://www.goodreads.com/author/show/1221698.Neil_Gaiman; http://www.goodreads.com/author/show/1654.Terry_Pratchett,Workman,Jan '11,Jan,2011,24,https://swordandlaser.fandom.com/wiki/Book_List,May,1990,Poll,Male,United Kingdom,Europe
https://swordandlaser.fandom.com/wiki/Book_List,How to Live Safely in a Science Fictional Universe,https://swordandlaser.fandom.com/wiki/How_to_Live_Safely_in_a_Science_Fictional_Universe,Charles Yu,http://www.goodreads.com/author/show/221608.Charles_Yu,Pantheon (Penguin Random House),Nov '10,Nov,2010,23,https://swordandlaser.fandom.com/wiki/Book_List,Jul,2010,Tom & Veronica,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Princess Bride,https://swordandlaser.fandom.com/wiki/The_Princess_Bride,William Goldman,http://www.goodreads.com/author/show/12521.William_Goldman,Houghton Mifflin Harcourt,Sep '10,Sep,2010,22,https://swordandlaser.fandom.com/wiki/Book_List,Sep,1973,Veronica,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Once and Future King,https://swordandlaser.fandom.com/wiki/The_Once_and_Future_King,T. H. White,https://www.goodreads.com/author/show/426944.T_H_White,Ace (Penguin Random House),Sep '10,Sep,2010,21,https://swordandlaser.fandom.com/wiki/Book_List,,1958,Poll,Male,India,Asia
https://swordandlaser.fandom.com/wiki/Book_List,The Moon is a Harsh Mistress,https://swordandlaser.fandom.com/wiki/The_Moon_is_a_Harsh_Mistress,Robert A. Heinlein,http://www.goodreads.com/author/show/205.Robert_A_Heinlein,Orb Books (Macmillan),Jul '10,Jul,2010,20,https://swordandlaser.fandom.com/wiki/Book_List,Apr,1966,Poll,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Blade Itself,https://swordandlaser.fandom.com/wiki/The_Blade_Itself,Joe Abercrombie,http://www.goodreads.com/author/show/276660.Joe_Abercrombie,St. Martin's Press (Macmillan),Jun '10,Jun,2010,19a,https://swordandlaser.fandom.com/wiki/Book_List,May,2006,Poll,Male,United Kingdom,Europe
https://swordandlaser.fandom.com/wiki/Book_List,World War Z: An Oral History of the Zombie War,https://swordandlaser.fandom.com/wiki/World_War_Z:_An_Oral_History_of_the_Zombie_War,Max Brooks,http://www.goodreads.com/author/show/5791.Max_Brooks,Crown (Penguin Random House),Jun '10,Jun,2010,19,https://swordandlaser.fandom.com/wiki/Book_List,Sep,2006,Poll,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Bitter Seeds,https://swordandlaser.fandom.com/wiki/Bitter_Seeds,Ian Tregillis,http://www.goodreads.com/author/show/2924955.Ian_Tregillis,Tor Books (Macmillan),May '10,May,2010,18,https://swordandlaser.fandom.com/wiki/Book_List,Apr,2010,Tom & Veronica,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Windup Girl,https://swordandlaser.fandom.com/wiki/The_Windup_Girl,Paolo Bacigalupi,http://www.goodreads.com/author/show/1226977.Paolo_Bacigalupi,Night Shade Books (Perseus Books Group),Mar '10,Mar,2010,17,https://swordandlaser.fandom.com/wiki/Book_List,Sep,2009,Tom & Veronica,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Down and out in the Magic Kingdom,https://swordandlaser.fandom.com/wiki/Down_and_out_in_the_Magic_Kingdom,Cory Doctorow,http://www.goodreads.com/author/show/12581.Cory_Doctorow,Tor Books (Macmillan),Jan '10,Jan,2010,16,https://swordandlaser.fandom.com/wiki/Book_List,Jan,2003,Poll,Male,Canada,North America
https://swordandlaser.fandom.com/wiki/Book_List,Mists of Avalon,https://swordandlaser.fandom.com/wiki/Mists_of_Avalon,Marion Zimmer Bradley,http://www.goodreads.com/author/show/4841825.Marion_Zimmer_Bradley,Knopf (Penguin Random House),Oct '09,Oct,2009,15,https://swordandlaser.fandom.com/wiki/Book_List,Dec,1982,Tom & Veronica,Female,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Forever War,https://swordandlaser.fandom.com/wiki/The_Forever_War,Joe Haldeman,http://www.goodreads.com/author/show/12476.Joe_Haldeman,St. Martin's Press (Macmillan),Aug '09,Aug,2009,14,https://swordandlaser.fandom.com/wiki/Book_List,Dec,1974,Tom,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,A Game of Thrones,https://swordandlaser.fandom.com/wiki/A_Game_of_Thrones,George R. R. Martin,http://www.goodreads.com/author/show/346732.George_R_R_Martin,Spectra (Penguin Random House),Jun '09,Jun,2009,13,https://swordandlaser.fandom.com/wiki/Book_List,Aug ,1996,Veronica,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Daemon,https://swordandlaser.fandom.com/wiki/Daemon,Daniel Suarez,http://www.goodreads.com/author/show/1956402.Daniel_Suarez,Signet (Penguin Random House),Apr '09,Apr,2009,12,https://swordandlaser.fandom.com/wiki/Book_List,Dec,2006,Tom & Veronica,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Dune,https://swordandlaser.fandom.com/wiki/Dune,Frank Herbert,http://www.goodreads.com/author/show/58.Frank_Herbert,Ace (Penguin Random House),Mar '09,Mar,2009,11,https://swordandlaser.fandom.com/wiki/Book_List,Jun,1965,Tom & Veronica,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Eye of the World,https://swordandlaser.fandom.com/wiki/The_Eye_of_the_World,Robert Jordan,http://www.goodreads.com/author/show/6252.Robert_Jordan,Tor Books (Macmillan),Jan '09,Jan,2009,10,https://swordandlaser.fandom.com/wiki/Book_List,Jan,1990,Tom & Veronica,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Memoirs Found in a Bathtub,https://swordandlaser.fandom.com/wiki/Memoirs_Found_in_a_Bathtub,Stanislaw Lem,https://www.goodreads.com/author/show/10991.Stanis_aw_Lem,Mariner Books (Houghton Mifflin Harcourt),Nov '08,Nov,2008,9,https://swordandlaser.fandom.com/wiki/Book_List,,1961,Tom,Male,Poland,Europe
https://swordandlaser.fandom.com/wiki/Book_List,Anathem,https://swordandlaser.fandom.com/wiki/Anathem,Neal Stephenson,http://www.goodreads.com/author/show/545.Neal_Stephenson,William Morrow (Harper Collins),Sep '08,Sep,2008,8,https://swordandlaser.fandom.com/wiki/Book_List,Sep,2008,Tom & Veronica,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Watership Down,https://swordandlaser.fandom.com/wiki/Watership_Down,Richard Adams,http://www.goodreads.com/author/show/7717.Richard_Adams,Scribner (Simon and Schuster),Jul '08,Jul,2008,7,https://swordandlaser.fandom.com/wiki/Book_List,Nov,1972,Veronica,Male,United Kingdom,Europe
https://swordandlaser.fandom.com/wiki/Book_List,Unshapely Things,https://swordandlaser.fandom.com/wiki/Unshapely_Things,Mark Del Franco,http://www.goodreads.com/author/show/221073.Mark_Del_Franco,Ace (Penguin Random House),May '08,May,2008,6,https://swordandlaser.fandom.com/wiki/Book_List,Jan,2007,Poll,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,Childhood's End,https://swordandlaser.fandom.com/wiki/Childhood%27s_End,Arthur C. Clarke,http://www.goodreads.com/author/show/7779.Arthur_C_Clarke,Ballantine Books (Penguin Random House),Apr '08,Apr,2008,5,https://swordandlaser.fandom.com/wiki/Book_List,Aug,1953,Poll,Male,United Kingdom,Europe
https://swordandlaser.fandom.com/wiki/Book_List,Neuromancer,https://swordandlaser.fandom.com/wiki/Neuromancer,William Gibson,http://www.goodreads.com/author/show/9226.William_Gibson,Ace (Penguin Random House),Jan '08,Jan,2008,4,https://swordandlaser.fandom.com/wiki/Book_List,Jul,1984,Poll,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,American Gods,https://swordandlaser.fandom.com/wiki/American_Gods,Neil Gaiman,http://www.goodreads.com/author/show/1221698.Neil_Gaiman,William Morrow (Harper Collins),Dec '07,Dec,2007,3,https://swordandlaser.fandom.com/wiki/Book_List,Jun,2001,Poll,Male,United Kingdom,Europe
https://swordandlaser.fandom.com/wiki/Book_List,Ender's Game,https://swordandlaser.fandom.com/wiki/Ender%27s_Game,Orson Scott Card,http://www.goodreads.com/author/show/589.Orson_Scott_Card,Tor Books (Macmillan),Nov '07,Nov,2007,2,https://swordandlaser.fandom.com/wiki/Book_List,,1985,Poll,Male,United States,North America
https://swordandlaser.fandom.com/wiki/Book_List,The Golden Compass,https://swordandlaser.fandom.com/wiki/The_Golden_Compass,Philip Pullman,http://www.goodreads.com/author/show/3618.Philip_Pullman,Scholastic,Oct '07,Oct,2007,1,https://swordandlaser.fandom.com/wiki/Book_List,Jul,1995,Tom & Veronica,Male,United Kingdom,Europe